SlyID	AthID
Solyc10g083270.3	AT3G52570
Solyc04g006960.3	AT3G25620
Solyc06g082980.3	AT1G20050
Solyc01g079240.3	AT2G47240
Solyc05g053900.4	AT1G05840
Solyc01g109570.4	AT5G42720
Solyc09g061330.3	AT3G24790
Solyc08g014600.4	AT2G43920
Solyc12g008470.2	AT1G60660
Solyc05g053190.3	AT3G06950
Solyc11g069460.2	AT2G28380
Solyc02g089230.3	AT5G38900
Solyc01g100080.3	AT4G11060
Solyc10g024360.2	AT4G22200
Solyc12g019130.3	AT2G43880
Solyc06g034100.4	AT5G51220
Solyc07g064640.3	AT4G26965
Solyc06g053290.1	AT4G00880
Solyc09g011880.3	AT2G38000
Solyc09g098460.1	AT1G05800
Solyc08g078300.4	AT4G16780
Solyc09g018670.3	AT4G10360
Solyc01g006180.4	AT4G10620
Solyc08g080060.4	AT1G12560
Solyc10g050850.2	AT5G18200
Solyc11g019930.2	AT1G71980
Solyc04g009530.4	AT5G02780
Solyc06g083110.2	AT4G27990
Solyc06g073240.3	AT4G34215
Solyc02g069380.3	AT3G55600
Solyc01g103690.4	AT1G58060
Solyc04g014250.3	AT1G28200
Solyc07g015920.3	AT1G27930
Solyc04g076660.3	AT1G09890
Solyc03g111270.2	AT5G63460
Solyc03g120630.5	AT1G79850
Solyc04g008960.3	AT5G23350
Solyc01g108070.4	AT4G34020
Solyc04g079270.4	AT3G11070
Solyc09g075990.4	AT4G14930
Solyc03g007740.3	AT2G46170
Solyc12g099250.2	AT1G67890
Solyc12g014190.2	AT5G20040
Solyc05g051780.4	AT4G39650
Solyc03g112430.1	AT5G63090
Solyc01g097800.3	AT3G04880
Solyc03g031470.3	AT1G61720
Solyc01g099960.5	AT3G05620
Solyc11g045330.2	AT2G30700
Solyc05g041530.3	AT5G25770
Solyc10g005960.1	AT5G55730
Solyc10g086150.2	AT2G37220
Solyc01g104950.5	AT5G09730
Solyc07g006810.3	AT5G57590
Solyc03g006880.3	AT5G51810
Solyc07g008200.3	AT1G02630
Solyc04g080750.5	AT1G35180
Solyc08g079740.3	AT1G12460
Solyc06g068150.3	AT3G15820
Solyc10g083300.2	AT2G36190
Solyc05g015890.5	AT1G27990
Solyc12g005990.2	AT2G04550
Solyc07g053310.3	AT3G58600
Solyc12g099310.2	AT3G17000
Solyc02g078880.4	AT5G05450
Solyc05g053870.3	AT1G79380
Solyc01g097190.4	AT3G04710
Solyc10g085050.3	AT3G54100
Solyc02g062110.4	AT1G16020
Solyc11g011850.2	AT4G36890
Solyc03g119990.4	AT1G15490
Solyc02g064945.1	AT5G67210
Solyc12g098730.3	AT1G05800
Solyc08g079750.3	AT1G62960
Solyc02g081660.3	AT1G30960
Solyc01g102690.4	AT3G49710
Solyc01g107150.3	AT2G14835
Solyc12g096460.3	AT4G31410
Solyc08g076080.3	AT1G32170
Solyc08g007270.4	AT4G17460
Solyc01g005280.3	AT1G14820
Solyc09g091260.3	AT2G33170
Solyc09g065130.4	AT3G63150
Solyc06g062750.3	AT1G72880
Solyc02g093010.3	AT2G23310
Solyc02g078830.5	AT1G65030
Solyc01g010370.3	AT1G13860
Solyc07g065810.2	AT4G26580
Solyc09g061700.3	AT5G48850
Solyc08g083330.2	AT1G64720
Solyc05g047590.5	AT2G26440
Solyc03g114450.3	AT5G23060
Solyc06g072710.3	AT1G64860
Solyc01g086900.5	AT5G26880
Solyc09g009105.1	AT5G51810
Solyc02g089260.4	AT3G02260
Solyc04g045590.3	AT1G11780
Solyc05g021390.5	AT5G36110
Solyc08g080830.3	AT1G63430
Solyc08g044400.3	AT3G59770
Solyc11g013110.2	AT5G08640
Solyc03g113520.3	AT1G74800
Solyc11g068520.3	AT5G22400
Solyc08g013940.3	AT5G18700
Solyc03g005520.1	AT3G23240
Solyc04g007960.4	AT1G70670
Solyc03g007950.3	AT3G48950
Solyc04g078490.1	AT1G47056
Solyc06g006110.3	AT2G38170
Solyc02g068877.2	AT2G35150
Solyc11g006560.3	AT3G10630
Solyc01g102890.4	AT5G39130
Solyc01g102890.4	AT5G39100
Solyc03g115345.1	AT5G39290
Solyc02g079730.5	AT4G28590
Solyc01g095770.3	AT5G53130
Solyc10g085360.3	AT2G36190
Solyc05g015320.3	AT1G27920
Solyc12g006590.3	AT2G26695
Solyc05g050900.4	AT3G60660
Solyc11g010680.4	AT5G65495
Solyc12g014350.3	AT1G53440
Solyc02g089200.4	AT3G02310
Solyc02g082430.4	AT2G17480
Solyc11g072310.2	AT5G07200
Solyc06g011665.1	AT1G07990
Solyc11g005800.2	AT5G64630
Solyc05g010160.3	AT1G26170
Solyc11g022460.3	AT1G22610
Solyc05g015070.4	AT1G24330
Solyc07g056410.3	AT1G17230
Solyc04g080380.3	AT5G42760
Solyc01g100750.2	AT1G09310
Solyc02g076760.3	AT1G07780
Solyc02g076760.3	AT5G05590
Solyc12g019120.2	AT2G43890
Solyc10g005830.3	AT2G35810
Solyc02g078860.3	AT5G54390
Solyc01g099260.3	AT3G05345
Solyc11g068440.2	AT2G27500
Solyc11g011340.2	AT4G37970
Solyc11g010170.2	AT5G65280
Solyc03g098110.4	AT1G73470
Solyc11g009030.1	AT4G10330
Solyc02g087520.3	AT5G40020
Solyc12g010470.4	AT2G12646
Solyc03g051770.2	AT3G57790
Solyc01g110790.3	AT5G18010
Solyc01g110920.5	AT5G18010
Solyc01g110920.5	AT5G18080
Solyc01g110630.5	AT5G18020
Solyc01g110940.3	AT5G18020
Solyc11g020710.2	AT1G31175
Solyc10g075040.3	AT3G08760
Solyc06g009780.4	AT2G47500
Solyc10g009220.3	AT4G00830
Solyc05g008610.3	AT1G22950
Solyc05g047420.4	AT3G60500
Solyc03g026270.3	AT4G25470
Solyc03g026270.3	AT4G25480
Solyc04g047720.4	AT1G65270
Solyc08g023490.5	AT1G30290
Solyc03g083360.3	AT5G53370
Solyc07g017760.1	AT2G18940
Solyc11g150100.1	AT4G12240
Solyc06g051130.1	AT2G40230
Solyc08g015990.4	AT5G63220
Solyc12g042770.3	AT3G15840
Solyc12g010990.3	AT1G06470
Solyc01g109570.4	AT2G16230
Solyc01g080200.3	AT3G23590
Solyc03g044510.3	AT4G34420
Solyc05g015070.4	AT1G67530
Solyc08g082200.3	AT5G41880
Solyc03g062830.3	AT2G42070
Solyc01g006540.4	AT3G45140
Solyc04g074535.1	AT1G22440
Solyc03g006880.3	AT5G07200
Solyc01g100750.2	AT1G56580
Solyc01g110880.1	AT4G34800
Solyc06g053360.5	AT1G06050
Solyc02g088620.3	AT5G15460
Solyc04g007610.3	AT2G01270
Solyc05g052530.3	AT2G44570
Solyc11g040260.2	AT1G10910
Solyc03g120000.3	AT2G26000
Solyc02g084740.4	AT4G36380
Solyc06g019200.4	AT5G05740
Solyc03g025780.3	AT5G23850
Solyc10g083840.1	AT3G53180
Solyc11g011330.2	AT4G37970
Solyc05g013150.4	AT1G14030
Solyc03g121450.3	AT3G13700
Solyc03g118320.1	AT1G24290
Solyc02g083760.4	AT4G24180
Solyc03g113590.3	AT5G13050
Solyc04g072740.3	AT1G77990
Solyc06g065610.3	AT2G25620
Solyc03g026160.4	AT3G61060
Solyc02g037510.3	AT3G03720
Solyc03g078650.5	AT5G05840
Solyc03g117890.3	AT1G16880
Solyc12g056520.3	AT1G76850
Solyc01g086920.3	AT3G12610
Solyc11g006400.2	AT4G32605
Solyc03g116640.4	AT1G15350
Solyc01g095080.3	AT4G11280
Solyc12g096390.2	AT5G10700
Solyc04g082690.1	AT1G20823
Solyc03g005150.3	AT5G26250
Solyc08g077090.3	AT2G35320
Solyc09g007240.3	AT3G53470
Solyc05g023760.3	AT5G13290
Solyc10g050860.3	AT3G19130
Solyc04g081140.1	AT1G75620
Solyc12g088970.1	AT4G31940
Solyc08g023640.1	AT4G21065
Solyc09g098620.2	AT3G52970
Solyc01g107180.3	AT2G14820
Solyc09g064790.3	AT2G48120
Solyc11g042990.2	AT1G22870
Solyc04g011520.3	AT3G55450
Solyc01g109370.3	AT3G18850
Solyc12g088370.2	AT1G27760
Solyc06g083210.3	AT4G13020
Solyc02g089950.2	AT3G50780
Solyc01g006840.3	AT3G10660
Solyc01g102400.3	AT1G09560
Solyc11g013000.2	AT1G21900
Solyc02g063355.1	AT1G66360
Solyc07g054800.1	AT4G10265
Solyc06g007970.3	AT5G48850
Solyc03g006680.3	AT1G11360
Solyc03g083590.3	AT5G62310
Solyc03g031940.5	AT1G21540
Solyc06g009270.3	AT5G57690
Solyc03g121220.2	AT4G12690
Solyc08g079240.4	AT1G62780
Solyc11g010430.2	AT5G65400
Solyc04g081590.5	AT1G75820
Solyc11g018500.3	AT1G77410
Solyc01g095650.4	AT1G01370
Solyc09g011870.3	AT1G15710
Solyc12g008450.2	AT2G40570
Solyc11g006230.3	AT5G28640
Solyc11g012195.1	AT2G29540
Solyc05g013650.3	AT3G26440
Solyc12g013560.2	AT5G54390
Solyc02g021230.4	AT1G14590
Solyc01g079850.3	AT5G19160
Solyc02g079250.4	AT4G05090
Solyc01g104860.4	AT4G25980
Solyc11g045520.2	AT3G12900
Solyc02g014360.3	AT4G14850
Solyc03g095710.4	AT4G25000
Solyc07g009380.5	AT4G25820
Solyc10g007040.3	AT4G27480
Solyc08g006140.4	AT2G24370
Solyc11g020060.2	AT1G72190
Solyc07g063120.4	AT1G53090
Solyc01g081460.3	AT5G17660
Solyc06g075020.3	AT5G60740
Solyc07g047780.3	AT5G48160
Solyc02g069240.1	AT3G05320
Solyc08g078690.3	AT2G23830
Solyc05g048820.3	AT5G23750
Solyc02g076790.4	AT3G56210
Solyc05g052270.3	AT5G58380
Solyc01g079490.2	AT4G02030
Solyc11g069490.3	AT1G07990
Solyc07g006850.3	AT5G57550
Solyc05g050010.3	AT4G11280
Solyc02g067760.5	AT3G27810
Solyc10g080890.2	AT3G46170
Solyc08g062340.3	AT5G12030
Solyc07g006340.4	AT4G28030
Solyc04g008960.3	AT5G08350
Solyc01g087050.3	AT1G34790
Solyc03g083310.4	AT4G06634
Solyc01g112070.5	AT4G38390
Solyc03g097970.4	AT5G65220
Solyc01g066560.3	AT5G49130
Solyc02g080900.3	AT1G11915
Solyc08g082880.4	AT1G64600
Solyc04g054400.3	AT5G65205
Solyc02g086730.3	AT3G27850
Solyc12g094720.4	AT1G76450
Solyc03g098200.4	AT1G73360
Solyc03g098000.3	AT3G17800
Solyc01g049960.4	AT4G26410
Solyc03g114200.4	AT5G62850
Solyc12g056250.2	AT5G41210
Solyc01g091750.3	AT4G25500
Solyc04g080620.3	AT5G66460
Solyc09g011990.1	AT2G37710
Solyc09g098500.4	AT1G05785
Solyc08g080060.4	AT1G62980
Solyc06g075590.4	AT1G07705
Solyc06g072170.2	AT3G05070
Solyc04g016440.5	AT3G57280
Solyc02g088320.4	AT5G39430
Solyc02g069780.3	AT1G30470
Solyc01g080260.3	AT5G18980
Solyc02g072040.3	AT2G47010
Solyc01g103680.3	AT4G24330
Solyc03g097230.1	AT3G02910
Solyc09g009520.3	AT2G36290
Solyc04g011640.4	AT2G37650
Solyc08g075940.4	AT3G18090
Solyc12g019140.3	AT2G43880
Solyc06g008730.3	AT1G03000
Solyc02g094100.5	AT3G27120
Solyc06g009520.3	AT2G31400
Solyc12g005760.2	AT3G21865
Solyc01g097130.4	AT3G62470
Solyc06g072670.3	AT5G50600
Solyc06g072670.3	AT5G50700
Solyc01g100590.3	AT3G62370
Solyc10g079160.1	AT2G39120
Solyc06g005940.3	AT1G21750
Solyc11g069800.1	AT5G42650
Solyc04g008290.4	AT1G14690
Solyc12g014350.3	AT1G53430
Solyc02g092300.1	AT4G37660
Solyc04g008470.3	AT2G02130
Solyc09g083270.4	AT1G04230
Solyc11g008360.3	AT2G39140
Solyc09g061330.3	AT4G13190
Solyc01g103680.3	AT5G49945
Solyc02g091880.4	AT4G37830
Solyc08g023460.5	AT5G46150
Solyc07g064030.4	AT4G21270
Solyc05g053220.3	AT5G30495
Solyc04g011670.3	AT5G10030
Solyc08g077010.1	AT4G17800
Solyc08g075380.3	AT5G45360
Solyc11g040150.2	AT5G47900
Solyc06g083480.4	AT2G29290
Solyc04g058200.3	AT1G77230
Solyc12g056920.3	AT5G10180
Solyc04g054140.4	AT2G22010
Solyc04g009020.4	AT3G17040
Solyc03g117180.3	AT2G25220
Solyc10g009170.2	AT1G61240
Solyc12g019230.2	AT3G59850
Solyc10g079890.2	AT5G04170
Solyc05g015070.4	AT1G27910
Solyc03g118890.5	AT1G18030
Solyc11g042990.2	AT1G71410
Solyc12g044530.3	AT5G02780
Solyc01g102910.5	AT5G39160
Solyc01g102910.5	AT5G39190
Solyc03g115345.1	AT5G39270
Solyc07g043270.3	AT3G22170
Solyc11g072290.3	AT5G51700
Solyc08g062580.1	AT1G74630
Solyc04g074530.3	AT1G22440
Solyc08g060840.1	AT4G15090
Solyc11g067250.4	AT5G22470
Solyc09g008010.3	AT5G03320
Solyc10g008950.3	AT5G46070
Solyc08g078930.1	AT4G12510
Solyc08g078930.1	AT4G12520
Solyc04g009340.3	AT3G19895
Solyc07g008940.3	AT2G19160
Solyc03g079940.4	AT5G24650
Solyc07g049200.4	AT1G05060
Solyc06g007480.3	AT4G38495
Solyc01g080010.2	AT1G03220
Solyc03g006330.5	AT1G28340
Solyc10g085380.2	AT3G51680
Solyc02g078430.3	AT4G21720
Solyc01g096340.3	AT3G61900
Solyc11g027880.2	AT1G72160
Solyc02g036360.1	AT1G62390
Solyc04g082770.4	AT1G76460
Solyc02g005210.3	AT3G26710
Solyc03g113380.5	AT1G18900
Solyc01g090697.1	AT3G60510
Solyc01g110730.4	AT5G18020
Solyc01g110780.1	AT5G18020
Solyc01g110920.5	AT5G18020
Solyc05g013460.4	AT1G23300
Solyc03g117300.4	AT1G80530
Solyc09g018510.3	AT5G58560
Solyc01g110710.3	AT2G21210
Solyc01g110720.2	AT2G21210
Solyc09g031780.3	AT1G06950
Solyc08g006610.3	AT2G45320
Solyc06g051570.4	AT5G05660
Solyc01g104140.3	AT1G10900
Solyc10g076290.2	AT5G01720
Solyc07g062610.4	AT1G53280
Solyc09g011340.3	AT2G37860
Solyc11g072970.2	AT3G46200
Solyc08g069180.3	AT4G31230
Solyc07g006710.3	AT5G57625
Solyc03g117670.4	AT1G80940
Solyc06g073920.3	AT1G08465
Solyc10g086565.2	AT3G09320
Solyc10g018780.3	AT1G02065
Solyc01g110280.3	AT2G21340
Solyc07g055810.3	AT1G07650
Solyc03g093240.5	AT3G47450
Solyc03g113380.5	AT1G74750
Solyc10g007040.3	AT3G15350
Solyc01g005510.3	AT1G55560
Solyc06g074380.3	AT2G27590
Solyc01g097790.3	AT5G28150
Solyc02g069210.3	AT4G19690
Solyc02g021430.1	AT2G34620
Solyc01g102890.4	AT3G05950
Solyc02g071160.4	AT1G29790
Solyc04g078480.3	AT3G46630
Solyc11g066290.2	AT5G63140
Solyc02g089720.3	AT5G15870
Solyc01g111620.3	AT4G35080
Solyc03g033610.1	AT4G36180
Solyc10g005100.3	AT4G20260
Solyc11g007890.2	AT2G36690
Solyc01g005510.3	AT3G13400
Solyc02g086730.3	AT3G27830
Solyc01g095870.3	AT3G61730
Solyc08g081750.3	AT5G60750
Solyc01g096730.2	AT5G13750
Solyc09g064340.1	AT3G04300
Solyc01g111030.2	AT5G15550
Solyc03g059490.1	AT3G02130
Solyc01g094170.3	AT4G00550
Solyc04g007880.4	AT1G70740
Solyc11g011050.2	AT5G16600
Solyc03g007920.4	AT4G25720
Solyc04g076500.4	AT1G58230
Solyc06g033895.2	AT4G14660
Solyc04g076100.4	AT4G24610
Solyc10g006010.3	AT5G55630
Solyc04g010250.3	AT2G39400
Solyc04g077920.3	AT1G27760
Solyc04g074130.3	AT5G64970
Solyc08g008550.4	AT4G10730
Solyc07g041010.3	AT4G26060
Solyc08g081030.1	AT4G11570
Solyc02g070400.3	AT4G21060
Solyc06g069430.3	AT5G60910
Solyc10g009310.5	AT2G46660
Solyc03g111710.3	AT3G48360
Solyc05g050800.3	AT3G60450
Solyc10g012060.3	AT4G00290
Solyc06g008350.3	AT2G20495
Solyc12g094680.3	AT1G20650
Solyc06g075560.2	AT5G41460
Solyc03g079980.2	AT5G24600
Solyc10g085450.3	AT5G45820
Solyc04g082020.3	AT5G27280
Solyc09g005180.4	AT2G46760
Solyc08g023440.3	AT1G30360
Solyc10g005050.3	AT2G46820
Solyc01g066970.2	AT5G24860
Solyc12g089250.1	AT1G75620
Solyc02g080040.4	AT4G23230
Solyc04g080873.2	AT1G09850
Solyc05g056590.4	AT5G08710
Solyc11g072730.2	AT5G60040
Solyc01g096450.5	AT5G07030
Solyc06g007710.5	AT1G50400
Solyc12g042760.1	AT1G80080
Solyc08g068420.3	AT5G11540
Solyc06g060290.4	AT1G21750
Solyc07g053690.3	AT1G03810
Solyc10g083240.2	AT5G06210
Solyc02g071760.4	AT1G29680
Solyc12g044270.2	AT5G19560
Solyc05g052830.3	AT2G36590
Solyc12g094590.2	AT4G38390
Solyc09g082940.3	AT3G22942
Solyc07g032730.4	AT4G13240
Solyc10g007820.3	AT2G42820
Solyc06g073200.5	AT3G59470
Solyc11g044320.2	AT1G49950
Solyc08g079490.4	AT1G62850
Solyc08g074970.1	AT4G19460
Solyc11g066320.2	AT5G22940
Solyc05g006810.4	AT1G24340
Solyc01g110490.5	AT4G38890
Solyc11g007830.2	AT3G52180
Solyc08g080930.1	AT5G41250
Solyc10g054760.1	AT5G18030
Solyc03g117580.3	AT1G16000
Solyc02g086370.4	AT3G02600
Solyc01g088020.3	AT3G63460
Solyc08g067760.5	AT1G42560
Solyc05g046290.3	AT5G57550
Solyc05g050090.4	AT2G46210
Solyc01g100960.3	AT1G09420
Solyc12g099320.2	AT3G06670
Solyc04g079320.5	AT2G26540
Solyc04g008580.3	AT5G12320
Solyc01g109400.3	AT4G36750
Solyc03g112870.3	AT5G33320
Solyc07g039200.4	AT2G19540
Solyc04g064810.5	AT4G31080
Solyc05g013130.3	AT1G26690
Solyc01g006480.3	AT5G19630
Solyc12g014420.2	AT4G26830
Solyc06g050110.2	AT4G25420
Solyc10g074970.1	AT1G61670
Solyc07g056400.1	AT3G14370
Solyc11g072910.1	AT3G46290
Solyc07g065610.1	AT5G55830
Solyc02g091640.3	AT4G37920
Solyc10g085980.2	AT5G12130
Solyc01g096910.3	AT5G04920
Solyc06g076980.4	AT1G07220
Solyc04g009630.3	AT5G11720
Solyc08g062700.3	AT4G33060
Solyc03g097300.4	AT5G17510
Solyc01g110680.4	AT5G18010
Solyc07g005550.5	AT2G44870
Solyc06g069790.5	AT5G15230
Solyc07g063340.3	AT4G27435
Solyc03g115860.3	AT1G18720
Solyc02g032120.3	AT1G30970
Solyc04g081170.3	AT5G42520
Solyc06g066180.4	AT5G45580
Solyc01g097320.3	AT3G04740
Solyc02g093090.1	AT5G67210
Solyc07g005810.3	AT5G57870
Solyc02g088000.3	AT3G01180
Solyc06g009270.3	AT4G30340
Solyc09g075970.3	AT1G05370
Solyc08g067070.3	AT5G25480
Solyc05g007770.3	AT1G61110
Solyc04g081080.1	AT1G75640
Solyc02g063370.2	AT1G66360
Solyc02g091520.3	AT1G66360
Solyc03g025920.4	AT3G48880
Solyc04g045480.3	AT1G28120
Solyc03g095940.1	AT3G11090
Solyc04g063210.3	AT4G26220
Solyc05g051040.5	AT1G12760
Solyc08g080360.3	AT1G12710
Solyc03g005340.4	AT4G14570
Solyc08g079080.6	AT1G62660
Solyc07g055920.4	AT2G42830
Solyc07g008940.3	AT4G30060
Solyc02g080470.3	AT1G11660
Solyc09g060110.4	AT5G48740
Solyc09g074360.4	AT1G03457
Solyc01g103040.4	AT5G49880
Solyc03g123740.4	AT3G14350
Solyc05g013160.4	AT1G14030
Solyc02g078820.3	AT1G61240
Solyc08g067180.5	AT5G25490
Solyc02g021060.4	AT3G18630
Solyc10g086770.3	AT3G54130
Solyc10g080520.3	AT3G54360
Solyc00g028960.1	AT1G03020
Solyc01g100730.3	AT1G09280
Solyc08g074730.2	AT4G02390
Solyc07g049730.3	AT1G05070
Solyc10g078430.2	AT5G03415
Solyc03g110880.4	AT3G18090
Solyc08g008160.4	AT1G29320
Solyc03g119300.4	AT3G18290
Solyc03g070470.1	AT5G19610
Solyc01g009470.2	AT5G22470
Solyc12g007120.2	AT3G24590
Solyc09g082980.3	AT3G22970
Solyc12g008690.3	AT5G56650
Solyc06g082820.4	AT4G02600
Solyc09g011860.5	AT2G37980
Solyc07g052910.3	AT2G32280
Solyc08g082695.2	AT3G54085
Solyc09g082660.3	AT1G67980
Solyc01g104900.3	AT5G64530
Solyc03g080040.1	AT3G61980
Solyc10g085360.3	AT3G52600
Solyc07g014740.3	AT3G56160
Solyc09g098290.3	AT3G28040
Solyc01g095450.5	AT4G01130
Solyc07g056170.4	AT2G04160
Solyc03g112310.1	AT1G15530
Solyc08g006660.2	AT4G24840
Solyc02g062410.2	AT5G53400
Solyc11g069860.3	AT5G20500
Solyc01g102890.4	AT5G39160
Solyc01g102890.4	AT5G39190
Solyc06g083020.3	AT3G25420
Solyc02g071220.3	AT3G57040
Solyc01g089910.4	AT5G25250
Solyc05g017990.4	AT2G19870
Solyc09g010850.4	AT5G02290
Solyc04g007610.3	AT1G15020
Solyc02g085180.5.1	AT4G36610
Solyc09g010970.5	AT4G33580
Solyc01g112210.3	AT4G38270
Solyc03g013310.3	AT5G39400
Solyc01g107610.4	AT2G15270
Solyc03g113990.4	AT5G50100
Solyc06g062880.2	AT1G54180
Solyc12g005783.1	AT5G15180
Solyc02g084810.3	AT4G36440
Solyc03g082700.4	AT5G53520
Solyc06g076620.3	AT5G52370
Solyc07g052610.3	AT3G21870
Solyc02g086330.5	AT5G16210
Solyc05g051780.4	AT4G39640
Solyc03g115660.3	AT1G18670
Solyc11g007570.2	AT3G16990
Solyc11g044800.3	AT2G13840
Solyc07g047770.4	AT5G35750
Solyc04g008960.3	AT5G23370
Solyc07g008860.3	AT1G71840
Solyc02g091480.1	AT3G03430
Solyc02g091480.1	AT5G17480
Solyc10g047300.2	AT5G09420
Solyc06g067910.3	AT1G80240
Solyc07g041660.5	AT5G35560
Solyc07g045520.4	AT5G28530
Solyc04g076650.2	AT1G09910
Solyc03g063150.3	AT3G13400
Solyc10g005260.3	AT1G11650
Solyc12g094590.2	AT1G20550
Solyc06g005940.3	AT1G77510
Solyc02g014350.4	AT1G50140
Solyc01g009830.3	AT4G32272
Solyc07g052550.2	AT3G21770
Solyc01g096660.3	AT5G07020
Solyc01g109280.3	AT3G27720
Solyc10g009330.3	AT3G61860
Solyc07g042220.2	AT1G31740
Solyc05g054230.4	AT5G47650
Solyc01g067380.4	AT5G18640
Solyc09g010090.6	AT3G52600
Solyc10g084950.3	AT2G37900
Solyc01g090650.1	AT2G44980
Solyc04g076670.3	AT1G09920
Solyc04g054650.3	AT3G09770
Solyc08g078000.3	AT5G47180
Solyc11g007910.2	AT5G04460
Solyc05g012320.1	AT5G63010
Solyc07g022910.3	AT2G26570
Solyc01g094610.5	AT4G00460
Solyc07g005950.5	AT4G30825
Solyc08g080420.5	AT1G63110
Solyc01g111620.3	AT2G16800
Solyc06g075560.2	AT4G11350
Solyc05g008340.3	AT1G71070
Solyc06g066650.4	AT3G24620
Solyc09g014280.1	AT5G01210
Solyc02g088300.3	AT3G01100
Solyc03g119400.3	AT3G18350
Solyc06g008110.4	AT2G20330
Solyc02g078980.3	AT5G17570
Solyc01g102350.3	AT3G05910
Solyc01g103560.3	AT1G09800
Solyc06g054130.1	AT3G22540
Solyc11g021365.2	AT1G22630
Solyc03g043640.3	AT5G17450
Solyc10g006600.4	AT2G16790
Solyc08g075400.3	AT3G03590
Solyc08g063040.4	AT4G02670
Solyc05g014690.3	AT1G27880
Solyc06g073060.3	AT5G54140
Solyc01g103350.3	AT1G54610
Solyc04g008020.3	AT1G68070
Solyc06g063040.1	AT5G16960
Solyc09g008370.1	AT2G39210
Solyc05g017890.4	AT1G24706
Solyc10g085320.2	AT5G01620
Solyc05g008610.3	AT3G18210
Solyc03g044830.5	AT4G34380
Solyc05g009390.3	AT1G77420
Solyc09g075040.3	AT1G02860
Solyc04g071900.5	AT1G71695
Solyc02g085180.5.1	AT2G18360
Solyc12g099230.2	AT3G17060
Solyc10g080340.4	AT1G33110
Solyc11g018774.2	AT1G14550
Solyc08g081940.3	AT4G23740
Solyc08g007540.3	AT1G12420
Solyc10g044520.3	AT1G60950
Solyc03g025740.4	AT5G52380
Solyc01g096450.5	AT3G54400
Solyc04g072640.3	AT1G22050
Solyc01g056690.4	AT2G40860
Solyc11g010650.5	AT2G22570
Solyc09g091260.3	AT5G63930
Solyc12g088220.2	AT1G10070
Solyc08g076920.3	AT4G17890
Solyc03g115810.3	AT2G28390
Solyc04g078930.4	AT4G25000
Solyc12g013580.3	AT3G15520
Solyc11g010950.2	AT3G11220
Solyc02g070260.4	AT2G34680
Solyc06g008250.3	AT2G20440
Solyc05g009100.5	AT1G68400
Solyc11g010730.4	AT5G65530
Solyc08g078230.4	AT4G13970
Solyc04g074960.5	AT4G24380
Solyc02g088760.2	AT4G36420
Solyc02g067190.4	AT5G15290
Solyc05g056470.1	AT2G13610
Solyc01g104170.3	AT2G17390
Solyc08g078130.4	AT4G16800
Solyc05g052240.3	AT5G05270
Solyc07g052690.4	AT2G32290
Solyc03g114110.4	AT3G48010
Solyc04g079730.1	AT5G42650
Solyc08g065860.3	AT3G21310
Solyc11g031960.2	AT1G33811
Solyc11g007670.3	AT3G10550
Solyc02g067560.1	AT3G28450
Solyc02g094350.3	AT4G24990
Solyc02g070220.3	AT1G30660
Solyc01g091400.3	AT2G45410
Solyc10g085150.2	AT5G58770
Solyc08g014290.1	AT1G18480
Solyc04g050190.4	AT5G32470
Solyc10g080200.2	AT2G41835
Solyc02g032300.3	AT1G79020
Solyc01g098350.3	AT2G26430
Solyc07g053910.3	AT1G54610
Solyc07g053970.3	AT4G03560
Solyc03g005460.4	AT5G43530
Solyc06g051520.3	AT3G55960
Solyc06g069790.5	AT1G74670
Solyc02g093610.3	AT5G40630
Solyc08g062570.1	AT5G62480
Solyc09g091200.3	AT2G33205
Solyc04g011640.4	AT1G07530
Solyc04g009940.5	AT1G08640
Solyc05g014230.3	AT1G24440
Solyc12g005180.2	AT3G47860
Solyc07g045070.3	AT1G06560
Solyc09g020110.3	AT2G39780
Solyc06g053830.3	AT3G23050
Solyc03g033490.3	AT1G20030
Solyc12g096160.2	AT5G45370
Solyc08g008190.4	AT4G23700
Solyc09g091570.2	AT3G24200
Solyc05g010015.1	AT1G68760
Solyc06g063310.2	AT4G30010
Solyc05g007300.3	AT1G69700
Solyc10g080560.2	AT3G12040
Solyc03g116070.1	AT1G74660
Solyc09g009105.1	AT4G25420
Solyc02g065080.4	AT3G50520
Solyc11g007100.1	AT3G52770
Solyc07g006710.3	AT4G25790
Solyc09g066290.3	AT2G31240
Solyc12g009100.2	AT5G20580
Solyc02g081880.3	AT5G44720
Solyc10g076360.1	AT2G38360
Solyc03g113580.1	AT1G18980
Solyc12g009570.3	AT5G35410
Solyc03g112500.4	AT5G40390
Solyc01g108110.4	AT3G19280
Solyc09g091880.4	AT3G24120
Solyc06g034110.3	AT4G25150
Solyc12g049220.3	AT1G17530
Solyc02g091470.3	AT5G37790
Solyc01g104030.3	AT4G22200
Solyc07g056490.5	AT1G78340
Solyc08g066070.1	AT5G58430
Solyc06g035790.3	AT2G45750
Solyc03g033490.3	AT2G17860
Solyc09g061290.3	AT2G32700
Solyc05g048740.3	AT1G07900
Solyc01g102390.4	AT1G09560
Solyc08g029150.3	AT1G77405
Solyc05g009950.3	AT1G26100
Solyc07g066180.2	AT5G56220
Solyc07g006830.4	AT2G18750
Solyc04g072770.4	AT1G78010
Solyc11g072710.3	AT3G45780
Solyc08g008120.5	AT5G41560
